"country_short","season","week","season_week","date","value","source"
"FI","2018/2019",28,28,2019-02-06,15.32,"RespiCompass"
"FI","2018/2019",29,29,2019-02-13,20.75,"RespiCompass"
"FI","2018/2019",30,30,2019-02-20,5.72142857142857,"RespiCompass"
"FI","2018/2019",31,31,2019-02-27,15.9636363636364,"RespiCompass"
"FI","2018/2019",32,32,2019-03-06,8.44615384615385,"RespiCompass"
"FI","2018/2019",33,33,2019-03-13,7.99090909090909,"RespiCompass"
"FI","2018/2019",34,34,2019-03-20,3.27142857142857,"RespiCompass"
"FI","2018/2019",35,35,2019-03-27,1.73,"RespiCompass"
"FI","2018/2019",36,36,2019-04-03,2.49090909090909,"RespiCompass"
"FI","2018/2019",37,37,2019-04-10,3.13636363636364,"RespiCompass"
"FI","2018/2019",38,38,2019-04-17,1.12222222222222,"RespiCompass"
"FI","2018/2019",39,39,2019-04-24,0.788888888888889,"RespiCompass"
"FI","2018/2019",40,40,2019-05-01,0,"RespiCompass"
"FI","2018/2019",41,41,2019-05-08,0.5,"RespiCompass"
"FI","2018/2019",42,42,2019-05-15,0.355555555555556,"RespiCompass"
"FI","2018/2019",43,43,2019-05-22,0,"RespiCompass"
"FI","2018/2019",44,44,2019-05-29,0,"RespiCompass"
"FI","2018/2019",45,45,2019-06-05,0,"RespiCompass"
"FI","2018/2019",46,46,2019-06-12,0,"RespiCompass"
"FI","2018/2019",47,47,2019-06-19,0,"RespiCompass"
"FI","2018/2019",48,48,2019-06-26,0,"RespiCompass"
"FI","2018/2019",49,49,2019-07-03,0,"RespiCompass"
"FI","2018/2019",50,50,2019-07-10,0,"RespiCompass"
"FI","2018/2019",51,51,2019-07-17,0,"RespiCompass"
"FI","2018/2019",52,52,2019-07-24,0,"RespiCompass"
"FI","2018/2019",53,53,2019-07-31,0,"RespiCompass"
"FR","2014/2015",1,1,NA,NA,"RespiCompass"
"FR","2014/2015",2,2,NA,NA,"RespiCompass"
"FR","2014/2015",3,3,NA,NA,"RespiCompass"
"FR","2014/2015",4,4,NA,NA,"RespiCompass"
"FR","2014/2015",5,5,NA,NA,"RespiCompass"
"FR","2014/2015",6,6,NA,NA,"RespiCompass"
"FR","2014/2015",7,7,NA,NA,"RespiCompass"
"FR","2014/2015",8,8,NA,NA,"RespiCompass"
"FR","2014/2015",9,9,2014-10-01,0,"RespiCompass"
"FR","2014/2015",10,10,2014-10-08,0,"RespiCompass"
"FR","2014/2015",11,11,2014-10-15,0,"RespiCompass"
"FR","2014/2015",12,12,2014-10-22,0,"RespiCompass"
"FR","2014/2015",13,13,2014-10-29,0,"RespiCompass"
"FR","2014/2015",14,14,2014-11-05,0,"RespiCompass"
"FR","2014/2015",15,15,2014-11-12,0,"RespiCompass"
"FR","2014/2015",16,16,2014-11-19,3.71739130434783,"RespiCompass"
"FR","2014/2015",17,17,2014-11-26,1.38125,"RespiCompass"
"FR","2014/2015",18,18,2014-12-03,4.30204081632653,"RespiCompass"
"FR","2014/2015",19,19,2014-12-10,15.1210526315789,"RespiCompass"
"FR","2014/2015",20,20,2014-12-17,23.3942857142857,"RespiCompass"
"FR","2014/2015",21,21,2014-12-24,39.0787878787879,"RespiCompass"
"FR","2014/2015",22,22,2014-12-31,30.8,"RespiCompass"
"FR","2014/2015",23,23,2015-01-07,61.671186440678,"RespiCompass"
"FR","2014/2015",24,24,2015-01-14,147.106918238994,"RespiCompass"
"FR","2014/2015",25,25,2015-01-21,291.911602209945,"RespiCompass"
"FR","2014/2015",26,26,2015-01-28,408.404633204633,"RespiCompass"
"FR","2014/2015",27,27,2015-02-04,589.182656826568,"RespiCompass"
"FR","2014/2015",28,28,2015-02-11,580.297674418605,"RespiCompass"
"FR","2014/2015",29,29,2015-02-18,470.010775862069,"RespiCompass"
"FR","2014/2015",30,30,2015-02-25,223.446153846154,"RespiCompass"
"FR","2014/2015",31,31,2015-03-04,123.293959731544,"RespiCompass"
"FR","2014/2015",32,32,2015-03-11,78.1446428571429,"RespiCompass"
"FR","2014/2015",33,33,2015-03-18,52.64,"RespiCompass"
"FR","2014/2015",34,34,2015-03-25,30.12,"RespiCompass"
"FR","2014/2015",35,35,2015-04-01,24.05,"RespiCompass"
"FR","2014/2015",36,36,2015-04-08,4.2125,"RespiCompass"
"FR","2015/2016",1,1,NA,NA,"RespiCompass"
"FR","2015/2016",2,2,NA,NA,"RespiCompass"
"FR","2015/2016",3,3,NA,NA,"RespiCompass"
"FR","2015/2016",4,4,NA,NA,"RespiCompass"
"FR","2015/2016",5,5,NA,NA,"RespiCompass"
"FR","2015/2016",6,6,NA,NA,"RespiCompass"
"FR","2015/2016",7,7,NA,NA,"RespiCompass"
"FR","2015/2016",8,8,NA,NA,"RespiCompass"
"FR","2015/2016",9,9,2015-09-30,0,"RespiCompass"
"FR","2015/2016",10,10,2015-10-07,0,"RespiCompass"
"FR","2015/2016",11,11,2015-10-14,0,"RespiCompass"
"FR","2015/2016",12,12,2015-10-21,0,"RespiCompass"
"FR","2015/2016",13,13,2015-10-28,0,"RespiCompass"
"FR","2015/2016",14,14,2015-11-04,0,"RespiCompass"
"FR","2015/2016",15,15,2015-11-11,0,"RespiCompass"
"FR","2015/2016",16,16,2015-11-18,0.54047619047619,"RespiCompass"
"FR","2015/2016",17,17,2015-11-25,0.357142857142857,"RespiCompass"
"FR","2015/2016",18,18,2015-12-02,0.740909090909091,"RespiCompass"
"FR","2015/2016",19,19,2015-12-09,1.46538461538462,"RespiCompass"
"FR","2015/2016",20,20,2015-12-16,4.77837837837838,"RespiCompass"
"FR","2015/2016",21,21,2015-12-23,3.81935483870968,"RespiCompass"
"FR","2015/2016",22,22,2015-12-30,3.14166666666667,"RespiCompass"
"FR","2015/2016",23,23,2016-01-06,8.92990654205607,"RespiCompass"
"FR","2015/2016",24,24,2016-01-13,13.3289256198347,"RespiCompass"
"FR","2015/2016",25,25,2016-01-20,42.4421052631579,"RespiCompass"
"FR","2015/2016",26,26,2016-01-27,109.1656,"RespiCompass"
"FR","2015/2016",27,27,2016-02-03,155.848504983389,"RespiCompass"
"FR","2015/2016",28,28,2016-02-10,190.778947368421,"RespiCompass"
"FR","2015/2016",29,29,2016-02-17,220.646153846154,"RespiCompass"
"FR","2015/2016",30,30,2016-02-24,212.444569288389,"RespiCompass"
"FR","2015/2016",31,31,2016-03-02,246.303896103896,"RespiCompass"
"FR","2015/2016",32,32,2016-03-09,294.932551319648,"RespiCompass"
"FR","2015/2016",33,33,2016-03-16,351.693379790941,"RespiCompass"
"FR","2015/2016",34,34,2016-03-23,314.273127753304,"RespiCompass"
"FR","2015/2016",35,35,2016-03-30,191.968,"RespiCompass"
"FR","2015/2016",36,36,2016-04-06,85.5,"RespiCompass"
"FR","2015/2016",37,37,2016-04-13,37.4125,"RespiCompass"
"FR","2015/2016",38,38,2016-04-20,19.44,"RespiCompass"
"FR","2015/2016",39,39,2016-04-27,5.90434782608696,"RespiCompass"
"FR","2016/2017",1,1,NA,NA,"RespiCompass"
"FR","2016/2017",2,2,NA,NA,"RespiCompass"
"FR","2016/2017",3,3,NA,NA,"RespiCompass"
"FR","2016/2017",4,4,NA,NA,"RespiCompass"
"FR","2016/2017",5,5,NA,NA,"RespiCompass"
"FR","2016/2017",6,6,NA,NA,"RespiCompass"
"FR","2016/2017",7,7,NA,NA,"RespiCompass"
"FR","2016/2017",8,8,NA,NA,"RespiCompass"
"FR","2016/2017",9,9,NA,NA,"RespiCompass"
"FR","2016/2017",10,10,2016-10-05,0,"RespiCompass"
"FR","2016/2017",11,11,2016-10-12,0.933333333333333,"RespiCompass"
"FR","2016/2017",12,12,2016-10-19,0.433333333333333,"RespiCompass"
"FR","2016/2017",13,13,2016-10-26,1.41,"RespiCompass"
"FR","2016/2017",14,14,2016-11-02,1.34117647058824,"RespiCompass"
"FR","2016/2017",15,15,2016-11-09,5.14285714285714,"RespiCompass"
"FR","2016/2017",16,16,2016-11-16,6.11688311688312,"RespiCompass"
"FR","2016/2017",17,17,2016-11-23,8.375,"RespiCompass"
"FR","2016/2017",18,18,2016-11-30,16,"RespiCompass"
"FR","2016/2017",19,19,2016-12-07,47.4313186813187,"RespiCompass"
"FR","2016/2017",20,20,2016-12-14,118.168803418803,"RespiCompass"
"FR","2016/2017",21,21,2016-12-21,189.422641509434,"RespiCompass"
"FR","2016/2017",22,22,2016-12-28,208.281707317073,"RespiCompass"
"FR","2016/2017",23,23,2017-01-04,205.236286919831,"RespiCompass"
"FR","2016/2017",24,24,2017-01-11,255.164259927798,"RespiCompass"
"FR","2016/2017",25,25,2017-01-18,251.29889298893,"RespiCompass"
"FR","2016/2017",26,26,2017-01-25,231.217842323651,"RespiCompass"
"FR","2016/2017",27,27,2017-02-01,185.552577319588,"RespiCompass"
"FR","2016/2017",28,28,2017-02-08,66.7160839160839,"RespiCompass"
"FR","2016/2017",29,29,2017-02-15,37.7453608247423,"RespiCompass"
"FR","2016/2017",30,30,2017-02-22,10.6931034482759,"RespiCompass"
"FR","2016/2017",31,31,2017-03-01,4.312,"RespiCompass"
"FR","2016/2017",32,32,2017-03-08,1.68571428571429,"RespiCompass"
"FR","2016/2017",33,33,2017-03-15,0.835714285714286,"RespiCompass"
"FR","2016/2017",34,34,2017-03-22,1.65,"RespiCompass"
"FR","2016/2017",35,35,2017-03-29,0,"RespiCompass"
"FR","2016/2017",36,36,2017-04-05,0,"RespiCompass"
"FR","2017/2018",1,1,NA,NA,"RespiCompass"
"FR","2017/2018",2,2,NA,NA,"RespiCompass"
"FR","2017/2018",3,3,NA,NA,"RespiCompass"
"FR","2017/2018",4,4,NA,NA,"RespiCompass"
"FR","2017/2018",5,5,NA,NA,"RespiCompass"
"FR","2017/2018",6,6,NA,NA,"RespiCompass"
"FR","2017/2018",7,7,NA,NA,"RespiCompass"
"FR","2017/2018",8,8,NA,NA,"RespiCompass"
"FR","2017/2018",9,9,NA,NA,"RespiCompass"
"FR","2017/2018",10,10,2017-10-04,0,"RespiCompass"
"FR","2017/2018",11,11,2017-10-11,0,"RespiCompass"
"FR","2017/2018",12,12,2017-10-18,1.56842105263158,"RespiCompass"
"FR","2017/2018",13,13,2017-10-25,1.3625,"RespiCompass"
"FR","2017/2018",14,14,2017-11-01,0,"RespiCompass"
"FR","2017/2018",15,15,2017-11-08,2.625,"RespiCompass"
"FR","2017/2018",16,16,2017-11-15,2.71621621621622,"RespiCompass"
"FR","2017/2018",17,17,2017-11-22,6.23333333333333,"RespiCompass"
"FR","2017/2018",18,18,2017-11-29,13.1109589041096,"RespiCompass"
"FR","2017/2018",19,19,2017-12-06,30.5525773195876,"RespiCompass"
"FR","2017/2018",20,20,2017-12-13,111.926277372263,"RespiCompass"
"FR","2017/2018",21,21,2017-12-20,237.638764044944,"RespiCompass"
"FR","2017/2018",22,22,2017-12-27,326.036363636364,"RespiCompass"
"FR","2017/2018",23,23,2018-01-03,236.878082191781,"RespiCompass"
"FR","2017/2018",24,24,2018-01-10,153.948148148148,"RespiCompass"
"FR","2017/2018",25,25,2018-01-17,175.654285714286,"RespiCompass"
"FR","2017/2018",26,26,2018-01-24,178.161290322581,"RespiCompass"
"FR","2017/2018",27,27,2018-01-31,151.062827225131,"RespiCompass"
"FR","2017/2018",28,28,2018-02-07,128.365714285714,"RespiCompass"
"FR","2017/2018",29,29,2018-02-14,132.865384615385,"RespiCompass"
"FR","2017/2018",30,30,2018-02-21,155.257142857143,"RespiCompass"
"FR","2017/2018",31,31,2018-02-28,109.994366197183,"RespiCompass"
"FR","2017/2018",32,32,2018-03-07,98.07,"RespiCompass"
"FR","2017/2018",33,33,2018-03-14,64.4404255319149,"RespiCompass"
"FR","2017/2018",34,34,2018-03-21,47.5172413793103,"RespiCompass"
"FR","2017/2018",35,35,2018-03-28,28.2372881355932,"RespiCompass"
"FR","2017/2018",36,36,2018-04-04,13.8518518518519,"RespiCompass"
"FR","2017/2018",37,37,2018-04-11,10.7625,"RespiCompass"
"FR","2017/2018",38,38,2018-04-18,1.68,"RespiCompass"
"FR","2018/2019",1,1,NA,NA,"RespiCompass"
"FR","2018/2019",2,2,NA,NA,"RespiCompass"
"FR","2018/2019",3,3,NA,NA,"RespiCompass"
"FR","2018/2019",4,4,NA,NA,"RespiCompass"
"FR","2018/2019",5,5,NA,NA,"RespiCompass"
"FR","2018/2019",6,6,NA,NA,"RespiCompass"
"FR","2018/2019",7,7,NA,NA,"RespiCompass"
"FR","2018/2019",8,8,NA,NA,"RespiCompass"
"FR","2018/2019",9,9,NA,NA,"RespiCompass"
"FR","2018/2019",10,10,2018-10-03,0,"RespiCompass"
"FR","2018/2019",11,11,2018-10-10,0,"RespiCompass"
"FR","2018/2019",12,12,2018-10-17,0.531818181818182,"RespiCompass"
"FR","2018/2019",13,13,2018-10-24,0.35,"RespiCompass"
"FR","2018/2019",14,14,2018-10-31,0,"RespiCompass"
"FR","2018/2019",15,15,2018-11-07,0.474285714285714,"RespiCompass"
"FR","2018/2019",16,16,2018-11-14,0.359574468085106,"RespiCompass"
"FR","2018/2019",17,17,2018-11-21,1.30363636363636,"RespiCompass"
"FR","2018/2019",18,18,2018-11-28,2.65454545454545,"RespiCompass"
"FR","2018/2019",19,19,2018-12-05,3.80571428571429,"RespiCompass"
"FR","2018/2019",20,20,2018-12-12,8.96,"RespiCompass"
"FR","2018/2019",21,21,2018-12-19,12.7518072289157,"RespiCompass"
"FR","2018/2019",22,22,2018-12-26,21.6872727272727,"RespiCompass"
"FR","2018/2019",23,23,2019-01-02,34.7739130434783,"RespiCompass"
"FR","2018/2019",24,24,2019-01-09,69.5439393939394,"RespiCompass"
"FR","2018/2019",25,25,2019-01-16,140.576271186441,"RespiCompass"
"FR","2018/2019",26,26,2019-01-23,271.103773584906,"RespiCompass"
"FR","2018/2019",27,27,2019-01-30,417.709923664122,"RespiCompass"
"FR","2018/2019",28,28,2019-02-06,477.167213114754,"RespiCompass"
"FR","2018/2019",29,29,2019-02-13,338.960487804878,"RespiCompass"
"FR","2018/2019",30,30,2019-02-20,190.155405405405,"RespiCompass"
"FR","2018/2019",31,31,2019-02-27,74.3203125,"RespiCompass"
"FR","2018/2019",32,32,2019-03-06,34,"RespiCompass"
"FR","2018/2019",33,33,2019-03-13,21.3630952380952,"RespiCompass"
"FR","2018/2019",34,34,2019-03-20,10.4806451612903,"RespiCompass"
"FR","2018/2019",35,35,2019-03-27,6.96949152542373,"RespiCompass"
"FR","2018/2019",36,36,2019-04-03,4.96774193548387,"RespiCompass"
"FR","2023/2024",1,1,2023-08-02,0,"RespiCompass"
"FR","2023/2024",2,2,NA,NA,"RespiCompass"
"FR","2023/2024",3,3,NA,NA,"RespiCompass"
"FR","2023/2024",4,4,NA,NA,"RespiCompass"
"FR","2023/2024",5,5,2023-08-30,0,"RespiCompass"
"FR","2023/2024",6,6,2023-09-06,0,"RespiCompass"
"FR","2023/2024",7,7,2023-09-13,0,"RespiCompass"
"FR","2023/2024",8,8,2023-09-20,0,"RespiCompass"
"FR","2023/2024",9,9,2023-09-27,1.11938775510204,"RespiCompass"
"FR","2023/2024",10,10,2023-10-04,0.846774193548387,"RespiCompass"
"FR","2023/2024",11,11,2023-10-11,0.635,"RespiCompass"
"FR","2023/2024",12,12,2023-10-18,0,"RespiCompass"
"FR","2023/2024",13,13,2023-10-25,0.622727272727273,"RespiCompass"
"FR","2023/2024",14,14,2023-11-01,1.4921568627451,"RespiCompass"
"FR","2023/2024",15,15,2023-11-08,1.41548387096774,"RespiCompass"
"FR","2023/2024",16,16,2023-11-15,1.55853658536585,"RespiCompass"
"FR","2023/2024",17,17,2023-11-22,5.57472527472527,"RespiCompass"
"FR","2023/2024",18,18,2023-11-29,9.01428571428571,"RespiCompass"
"FR","2023/2024",19,19,2023-12-06,16.5159183673469,"RespiCompass"
"FR","2023/2024",20,20,2023-12-13,22.55,"RespiCompass"
"FR","2023/2024",21,21,2023-12-20,39.3255102040816,"RespiCompass"
"FR","2023/2024",22,22,2023-12-27,34.5517857142857,"RespiCompass"
"FR","2023/2024",23,23,2024-01-03,63.1882352941176,"RespiCompass"
"FR","2023/2024",24,24,2024-01-10,61.1644444444444,"RespiCompass"
"FR","2023/2024",25,25,2024-01-17,108.289427312775,"RespiCompass"
"FR","2023/2024",26,26,2024-01-24,189.998347107438,"RespiCompass"
"FR","2023/2024",27,27,2024-01-31,171.685185185185,"RespiCompass"
"FR","2023/2024",28,28,2024-02-07,141.600476190476,"RespiCompass"
"FR","2023/2024",29,29,2024-02-14,99.9732558139535,"RespiCompass"
"FR","2023/2024",30,30,2024-02-21,53.4017699115044,"RespiCompass"
"FR","2023/2024",31,31,2024-02-28,29.1130434782609,"RespiCompass"
"FR","2023/2024",32,32,2024-03-06,11.8571428571429,"RespiCompass"
"FR","2023/2024",33,33,2024-03-13,14.325,"RespiCompass"
"FR","2023/2024",34,34,2024-03-20,7.36716417910448,"RespiCompass"
"FR","2023/2024",35,35,2024-03-27,6.36417910447761,"RespiCompass"
"FR","2023/2024",36,36,2024-04-03,0,"RespiCompass"
"FR","2023/2024",37,37,2024-04-10,0,"RespiCompass"
"FR","2023/2024",38,38,2024-04-17,0,"RespiCompass"
"FR","2024/2025",1,1,2024-08-07,0,"ERVISS"
"FR","2024/2025",2,2,NA,NA,"ERVISS"
"FR","2024/2025",3,3,NA,NA,"ERVISS"
"FR","2024/2025",4,4,NA,NA,"ERVISS"
"FR","2024/2025",5,5,2024-09-04,0,"ERVISS"
"FR","2024/2025",6,6,NA,NA,"ERVISS"
"FR","2024/2025",7,7,2024-09-18,0,"ERVISS"
"FR","2024/2025",8,8,2024-09-25,0,"ERVISS"
"FR","2024/2025",9,9,2024-10-02,3.0496062992126,"ERVISS"
"FR","2024/2025",10,10,2024-10-09,0,"ERVISS"
"FR","2024/2025",11,11,2024-10-16,2.72847682119205,"ERVISS"
"FR","2024/2025",12,12,2024-10-23,0.752127659574468,"ERVISS"
"FR","2024/2025",13,13,2024-10-30,1.28705882352941,"ERVISS"
"FR","2024/2025",14,14,2024-11-06,1.63409090909091,"ERVISS"
"FR","2024/2025",15,15,2024-11-13,5.42405063291139,"ERVISS"
"FR","2024/2025",16,16,2024-11-20,7.41220930232558,"ERVISS"
"FR","2024/2025",17,17,2024-11-27,20.9920903954802,"ERVISS"
"FR","2024/2025",18,18,2024-12-04,39.8033898305085,"ERVISS"
"FR","2024/2025",19,19,2024-12-11,46.6040816326531,"ERVISS"
"FR","2024/2025",20,20,2024-12-18,120.062695924765,"ERVISS"
"FR","2024/2025",21,21,2024-12-25,163.988732394366,"ERVISS"
"FR","2024/2025",22,22,NA,NA,"ERVISS"
"FR","2024/2025",23,23,2025-01-08,202.386734693878,"ERVISS"
"FR","2024/2025",24,24,2025-01-15,196.110112359551,"ERVISS"
"FR","2024/2025",25,25,2025-01-22,305.76,"ERVISS"
"FR","2024/2025",26,26,2025-01-29,305.511489361702,"ERVISS"
"FR","2024/2025",27,27,2025-02-05,209.608294930876,"ERVISS"
"FR","2024/2025",28,28,2025-02-12,176.138181818182,"ERVISS"
"FR","2024/2025",29,29,2025-02-19,101.906086956522,"ERVISS"
"FR","2024/2025",30,30,2025-02-26,49.9028571428571,"ERVISS"
"FR","2024/2025",31,31,2025-03-05,34.048,"ERVISS"
"FR","2024/2025",32,32,2025-03-12,19.2094017094017,"ERVISS"
"FR","2024/2025",33,33,2025-03-19,23.2092307692308,"ERVISS"
"FR","2024/2025",34,34,2025-03-26,2.22222222222222,"ERVISS"
"FR","2024/2025",35,35,2025-04-02,5.73,"ERVISS"
"FR","2024/2025",36,36,2025-04-09,2.17407407407407,"ERVISS"
"FR","2025/2026",1,1,2025-08-06,0,"ERVISS"
"FR","2025/2026",2,2,NA,NA,"ERVISS"
"FR","2025/2026",3,3,NA,NA,"ERVISS"
"FR","2025/2026",4,4,2025-08-27,34.3,"ERVISS"
"FR","2025/2026",5,5,2025-09-03,0,"ERVISS"
"FR","2025/2026",6,6,NA,NA,"ERVISS"
"FR","2025/2026",7,7,2025-09-17,0,"ERVISS"
"FR","2025/2026",8,8,2025-09-24,0,"ERVISS"
"FR","2025/2026",9,9,2025-10-01,2.72045454545455,"ERVISS"
"FR","2025/2026",10,10,2025-10-08,2.20055865921788,"ERVISS"
"FR","2025/2026",11,11,2025-10-15,1.3547619047619,"ERVISS"
"FR","2025/2026",12,12,2025-10-22,1.50990990990991,"ERVISS"
"FR","2025/2026",13,13,2025-10-29,3.02678571428571,"ERVISS"
"FR","2025/2026",14,14,2025-11-05,5.17985611510791,"ERVISS"
"FR","2025/2026",15,15,2025-11-12,4.73076923076923,"ERVISS"
"FR","2025/2026",16,16,2025-11-19,8.03472222222222,"ERVISS"
"FR","2025/2026",17,17,2025-11-26,24.98,"ERVISS"
"FR","2025/2026",18,18,2025-12-03,65.368776371308,"ERVISS"
"FR","2025/2026",19,19,2025-12-10,104.417894736842,"ERVISS"
"FR","2025/2026",20,20,2025-12-17,158.944217687075,"ERVISS"
"FR","2025/2026",21,21,2025-12-24,140.105660377359,"ERVISS"
"FR","2025/2026",22,22,2025-12-31,132.304026845638,"ERVISS"
"FR","2025/2026",23,23,2026-01-07,110.54414893617,"ERVISS"
"FR","2025/2026",24,24,2026-01-14,105.916666666667,"ERVISS"
"FR","2025/2026",25,25,2026-01-21,129.981188118812,"ERVISS"
"FR","2025/2026",26,26,2026-01-28,98.8668224299065,"ERVISS"
"FR","2025/2026",27,27,2026-02-04,57.256914893617,"ERVISS"
"FR","2025/2026",28,28,2026-02-11,34.1086092715232,"ERVISS"
"FR","2025/2026",29,29,2026-02-18,16.11,"ERVISS"
"FR","2025/2026",30,30,2026-02-25,7.23692307692308,"ERVISS"
"FR","2025/2026",31,31,2026-03-04,1.724,"ERVISS"
"FR","2025/2026",32,32,2026-03-11,0.687878787878788,"ERVISS"
"FR","2025/2026",33,33,2026-03-18,0.923076923076923,"ERVISS"
"FR","2025/2026",34,34,2026-03-25,1.87666666666667,"ERVISS"
"GR","2014/2015",1,1,NA,NA,"RespiCompass"
"GR","2014/2015",2,2,NA,NA,"RespiCompass"
"GR","2014/2015",3,3,NA,NA,"RespiCompass"
"GR","2014/2015",4,4,NA,NA,"RespiCompass"
"GR","2014/2015",5,5,NA,NA,"RespiCompass"
"GR","2014/2015",6,6,NA,NA,"RespiCompass"
"GR","2014/2015",7,7,NA,NA,"RespiCompass"
"GR","2014/2015",8,8,NA,NA,"RespiCompass"
"GR","2014/2015",9,9,NA,NA,"RespiCompass"
"GR","2014/2015",10,10,NA,NA,"RespiCompass"
"GR","2014/2015",11,11,NA,NA,"RespiCompass"
"GR","2014/2015",12,12,NA,NA,"RespiCompass"
"GR","2014/2015",13,13,NA,NA,"RespiCompass"
"GR","2014/2015",14,14,NA,NA,"RespiCompass"
"GR","2014/2015",15,15,2014-11-12,0,"RespiCompass"
"GR","2014/2015",16,16,2014-11-19,0,"RespiCompass"
"GR","2014/2015",17,17,NA,NA,"RespiCompass"
"GR","2014/2015",18,18,2014-12-03,0,"RespiCompass"
"GR","2014/2015",19,19,2014-12-10,0,"RespiCompass"
"GR","2014/2015",20,20,2014-12-17,0,"RespiCompass"
"GR","2014/2015",21,21,2014-12-24,0,"RespiCompass"
"GR","2014/2015",22,22,2014-12-31,215.2,"RespiCompass"
"GR","2014/2015",23,23,2015-01-07,470.933333333333,"RespiCompass"
"GR","2014/2015",24,24,2015-01-14,648.484615384615,"RespiCompass"
"GR","2014/2015",25,25,2015-01-21,1257.33333333333,"RespiCompass"
"GR","2014/2015",26,26,2015-01-28,819.525,"RespiCompass"
"GR","2014/2015",27,27,2015-02-04,945.258620689655,"RespiCompass"
"GR","2014/2015",28,28,2015-02-11,495.281818181818,"RespiCompass"
"GR","2014/2015",29,29,2015-02-18,629.914814814815,"RespiCompass"
"GR","2014/2015",30,30,2015-02-25,799.783673469388,"RespiCompass"
"GR","2014/2015",31,31,2015-03-04,575.2265625,"RespiCompass"
"GR","2014/2015",32,32,2015-03-11,396.5,"RespiCompass"
"GR","2014/2015",33,33,2015-03-18,275.366037735849,"RespiCompass"
"GR","2014/2015",34,34,2015-03-25,267.844117647059,"RespiCompass"
"GR","2014/2015",35,35,2015-04-01,149.866666666667,"RespiCompass"
"GR","2014/2015",36,36,2015-04-08,149.583333333333,"RespiCompass"
"GR","2014/2015",37,37,2015-04-15,238.92,"RespiCompass"
"GR","2014/2015",38,38,NA,NA,"RespiCompass"
"GR","2014/2015",39,39,2015-04-29,134.8,"RespiCompass"
"GR","2014/2015",40,40,2015-05-06,58.925,"RespiCompass"
"GR","2023/2024",1,1,2023-08-02,0,"RespiCompass"
"GR","2023/2024",2,2,2023-08-09,0,"RespiCompass"
"GR","2023/2024",3,3,2023-08-16,0,"RespiCompass"
"GR","2023/2024",4,4,2023-08-23,0,"RespiCompass"
"GR","2023/2024",5,5,2023-08-30,0,"RespiCompass"
"GR","2023/2024",6,6,2023-09-06,0,"RespiCompass"
"GR","2023/2024",7,7,2023-09-13,12.0205882352941,"RespiCompass"
"GR","2023/2024",8,8,2023-09-20,35.7151515151515,"RespiCompass"
"GR","2023/2024",9,9,2023-09-27,17.8682926829268,"RespiCompass"
"GR","2023/2024",10,10,2023-10-04,55.65,"RespiCompass"
"GR","2023/2024",11,11,2023-10-11,0,"RespiCompass"
"GR","2023/2024",12,12,2023-10-18,38.112676056338,"RespiCompass"
"GR","2023/2024",13,13,2023-10-25,19.0285714285714,"RespiCompass"
"GR","2023/2024",14,14,2023-11-01,36.9310344827586,"RespiCompass"
"GR","2023/2024",15,15,2023-11-08,10.3730158730159,"RespiCompass"
"GR","2023/2024",16,16,2023-11-15,10.9084745762712,"RespiCompass"
"GR","2023/2024",17,17,2023-11-22,20.0081081081081,"RespiCompass"
"GR","2023/2024",18,18,2023-11-29,99.5142857142857,"RespiCompass"
"GR","2023/2024",19,19,2023-12-06,89.67,"RespiCompass"
"GR","2023/2024",20,20,2023-12-13,217.727956989247,"RespiCompass"
"GR","2023/2024",21,21,2023-12-20,215.8,"RespiCompass"
"GR","2023/2024",22,22,2023-12-27,551.82,"RespiCompass"
"GR","2023/2024",23,23,2024-01-03,789.231192660551,"RespiCompass"
"GR","2023/2024",24,24,2024-01-10,463.96935483871,"RespiCompass"
"GR","2023/2024",25,25,2024-01-17,346.022727272727,"RespiCompass"
"GR","2023/2024",26,26,2024-01-24,233.947368421053,"RespiCompass"
"GR","2023/2024",27,27,2024-01-31,247.596923076923,"RespiCompass"
"GR","2023/2024",28,28,2024-02-07,313.560975609756,"RespiCompass"
"GR","2023/2024",29,29,2024-02-14,125.102564102564,"RespiCompass"
